"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"HALLMARK_BILE_ACID_METABOLISM",0.379831932773109,0.582750582750583,0.0845557442441281,0.325039092331395,1.02216430279556,108,"AQP9;PEX11A;KLF1;PEX12;ALDH1A1;CYP7B1;EPHX2;PEX19;HSD17B11;GSTK1;PXMP2;GCLM;SULT1B1;PEX6;DIO1;PECR;BBOX1;PRDX5;ACSL1;CYP39A1;IDI1;NR3C2;SOD1;PFKM;ABCA2;PIPOX;PEX13;ALDH9A1;SLC27A2;BCAR3;OPTN;PHYH;NR1I2;AR;ACSL5;SCP2;FADS1"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.366233766233766,0.582750582750583,0.112843355675562,-0.299578909667462,-1.03004234159594,200,"RGS4;TNC;SLIT2;FGF2;COL5A1;P3H1;PFN2;SGCD;TPM1;NID2;AREG;PTX3;MEST;MMP1;LAMA1;FBLN5;CCN2;FERMT2;CADM1;GPC1;APLP1;LUM;LRP1;TAGLN;SFRP1;TNFRSF12A;ITGA5;PMP22;TIMP3;COL1A2;SPOCK1;CXCL12;COLGALT1;LOX;SNAI2;VEGFA;BDNF;EDIL3;FBN1;FOXC2;MGP;TGFBR3;FBN2;COL6A3;COL12A1;DST;MYLK;PLOD2;TFPI2;VEGFC;QSOX1;DCN"
"HALLMARK_UV_RESPONSE_UP",0.366056572379368,0.582750582750583,0.0860347242455604,0.317183125593885,1.02853025995977,154,"CREG1;PLCL1;MAOA;RHOB;IL6;BTG1;SPR;NXF1;CA2;NAT1;RRAD;BID;HYAL2;AP2S1;CDKN1C;PPT1;SIGMAR1;RET;CDK2;PDAP1;GRINA;E2F5;HMOX1;PPIF;ARRB2;STK25;SELENOW;DNAJB1;POLR2H;IRF1;ACAA1;GCH1;ALAS1;YKT6;MSX1;AQP3;ATP6V1F;PPP1R2;GRPEL1;TST;TAP1;PTPRD;SOD2;HNRNPU;DNAJA1;CASP3;NFKBIA;TMBIM6;DGAT1;CCND3"
"HALLMARK_XENOBIOTIC_METABOLISM",0.384615384615385,0.582750582750583,0.0824344091527096,0.306938804432746,1.02157184724261,189,"TMEM176B;ETS2;ABCC3;MAOA;AQP9;EPHA2;UPP1;ID2;FBP1;IL1R1;CCL25;CYP2E1;MPP2;CYP2J2;CA2;UPB1;FBLN1;ARG1;BPHL;LCAT;FAS;SMOX;CYB5A;PC;APOE;NINJ1;VNN1;JUP;ECH1;DDAH2;DHPS;SPINT2;KYNU;PGRMC1;DHRS1;HMOX1;PSMB10;ADH5;HES6;DDT"
"HALLMARK_APICAL_JUNCTION",0.403598971722365,0.593527899591713,0.105920292736253,-0.294787112758715,-1.01108050137415,193,"SLIT2;ICAM4;CDH4;NECTIN3;CD276;CDH8;NRTN;EVL;WNK4;TMEM8B;PLCG1;ADRA1B;ADAMTS5;ICAM2;CLDN15;NLGN2;COL17A1;CDH1;CLDN7;PIK3R3;LAYN;CERCAM;EGFR;CLDN14;GAMT;CTNND1;LDLRAP1;NEGR1;CTNNA1;ADAM15;VAV2;LAMB3;FBN1;EXOC4;BAIAP2;PARD6G;TSC1;NECTIN1;SGCE;AKT2;GNAI1;NF2"
"HALLMARK_SPERMATOGENESIS",0.440886699507389,0.629838142153413,0.0978773277424561,-0.309910023891453,-0.997300859318615,113,"CNIH2;HSPA1L;GFI1;ODF1;DCC;MLF1;CLGN;COIL;CCT6B;TKTL1;PSMG1;CLPB;LDHC;PIAS2;CAMK4;NPHP1;GMCL1;PARP2;IL12RB2;DDX4;TLE4;SCG5;LPIN1;SLC12A2;MAP7;NF2;MLLT10;BRAF;JAM3;AURKA;KIF2C;TOPBP1;ADAM2;IFT88;PGS1;ZC3H14;NEK2;DBF4;AGFG1;ACE"
"HALLMARK_APICAL_SURFACE",0.504545454545455,0.700757575757576,0.0855356947987884,-0.346709709599164,-0.968587782600552,42,"EPHB4;EFNA5;TMEM8B;MDGA1;AKAP7;NTNG1;SRPX"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.529411764705882,0.700978108989287,0.0894366833718621,-0.280544170903133,-0.963572480071851,195,"MPPED2;WFS1;IL17RB;DLC1;OVOL2;FRK;SYBU;AREG;SVIL;LRIG1;BCL11B;KCNK5;MUC1;SLC19A2;CLDN7;KRT8;ELF3;ABLIM1;FOXC1;RHOD;FASN;PODXL;ABAT;MINDY1;AMFR;NRIP1;CXCL12;KAZN;SLC22A5;PAPSS2;MED13L;FCMR;AFF1;TPBG;TFAP2C;ALDH3B1;RAPGEFL1;MYB;TBC1D30;SLC7A5;DHRS2;KDM4B;GAB2;SLC1A4;MED24"
"HALLMARK_PANCREAS_BETA_CELLS",0.532743362831858,0.700978108989287,0.0696133438850965,0.370349067473676,0.949687805394173,31,"NEUROG3;ABCC8;SEC11A;SRP9;PAX6;SPCS1;DPP4;SRP14;SRPRB"
"HALLMARK_TGF_BETA_SIGNALING",0.566844919786096,0.726724256136021,0.0668966276500666,0.331021363503376,0.938150786898982,54,"ID2;RAB31;TGIF1;SMAD6;SMAD3;LTBP2;CDKN1C;ENG;THBS1;IFNGR2;BCAR3;CDK9;SMAD1;RHOA;HDAC1;FKBP1A;PPP1R15A;JUNB;FNTA;PPP1CA;KLF10;UBE2D3"
